#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-03.png
0.188953	0.595238	0.015988	0.010823	1.0000	9.52
0.212209	0.595238	0.015988	0.010823	1.0000	6.35
0.236919	0.595238	0.013081	0.010823	1.0000	15.1
0.260174	0.595238	0.011628	0.010823	1.0000	4.8
0.281977	0.595238	0.015988	0.010823	1.0000	20.3
0.306686	0.595238	0.010174	0.010823	1.0000	38
0.329942	0.595238	0.011628	0.010823	1.0000	7.2
0.351744	0.595238	0.053779	0.010823	1.0000	UJR-9.52X6.35S
0.667151	0.595238	0.017442	0.010823	1.0000	6.35
0.690407	0.595238	0.039244	0.010823	1.0000	9/16-18UNF
0.738372	0.595238	0.013081	0.010823	1.0000	4.8
0.761628	0.595238	0.011628	0.010823	1.0000	17
0.784884	0.595238	0.011628	0.010823	1.0000	39
0.806653	0.594995	0.034950	0.011309	1.0000	UJR-F-6.35
0.667151	0.575758	0.017442	0.010823	1.0000	9.52
0.691816	0.575415	0.036426	0.011507	1.0000	7/8-14UNF
0.736919	0.575758	0.015988	0.010823	1.0000	10.4
0.761628	0.575758	0.011628	0.010823	1.0000	23
0.784884	0.575758	0.011628	0.010823	1.0000	46
0.806686	0.575758	0.034884	0.010823	1.0000	UJR-F-9.52
0.667151	0.556277	0.018895	0.010823	1.0000	19.05
0.690407	0.556277	0.042151	0.010823	1.0000	11/4-18UNEF
0.736919	0.556277	0.015988	0.010823	1.0000	15.9
0.761628	0.556277	0.011628	0.010823	1.0000	36
0.781977	0.556277	0.017442	0.010823	1.0000	60.5
0.806686	0.556277	0.039244	0.010823	1.0000	UJR-F-19.05
0.079942	0.454545	0.034884	0.019481	0.3000	ДЕБ
0.773256	0.439394	0.011628	0.010823	1.0000	A1
0.190407	0.415584	0.014535	0.010823	1.0000	3.2
0.212209	0.415584	0.014535	0.010823	1.0000	3.2
0.236919	0.415584	0.013081	0.010823	1.0000	1.3
0.255814	0.417749	0.015988	0.006494	1.0000	2.3
0.305233	0.415584	0.014535	0.010823	1.0000	6.4
0.327035	0.415584	0.014535	0.010823	1.0000	18
0.351744	0.415584	0.013081	0.010823	1.0000	7.2
0.374973	0.415385	0.034938	0.011221	1.0000	UJR-3.2MS
0.667151	0.415584	0.018895	0.012987	1.0000	6.35
0.684593	0.415408	0.114826	0.013218	1.0000	3.2 9/16-18UNF 5/16-24UNF
0.803779	0.415584	0.017442	0.012987	1.0000	2.3
0.851744	0.415584	0.014535	0.010823	1.0000	35
0.870640	0.415584	0.055233	0.012987	1.0000	UJR-F-6.35×3.2
0.188953	0.396104	0.015988	0.010823	1.0000	6.35
0.212209	0.396104	0.015988	0.010823	1.0000	6.35
0.236919	0.396104	0.013081	0.010823	1.0000	3.3
0.260174	0.396104	0.013081	0.010823	1.0000	4.8
0.283430	0.396104	0.013081	0.010823	1.0000	8.9
0.302326	0.396104	0.042151	0.010996	1.0000	12.65 33.5
0.351744	0.396104	0.014535	0.010823	1.0000	10.5
0.375000	0.396104	0.037791	0.010823	1.0000	UJR-6.35MS
0.667151	0.393882	0.132267	0.015209	1.0000	9.52 6.35 7/8-14UNF 9/16-18UNF
0.805233	0.396104	0.015988	0.010823	1.0000	4.8
0.831395	0.396104	0.011628	0.010823	1.0000	23
0.854651	0.396104	0.011628	0.010823	1.0000	44
